workerid,rt,trial_type,stim_type,stim_property,stim_determiner,trialNum,stim_prevalence,trial_num,response,stim_category
53,2352,truth_conditions,accidental,wet fur,generic,11,30,NA,True,feps
53,1152,truth_conditions,accidental,rotting shells,generic,12,30,NA,True,stups
53,2407,truth_conditions,accidental,fungus-covered scales,generic,13,90,NA,True,krivels
53,3080,truth_conditions,accidental,wet feathers,generic,14,50,NA,True,ollers
53,2776,truth_conditions,accidental,sore teeth,generic,15,70,NA,True,dorbs
53,1784,truth_conditions,accidental,cracked shells,generic,16,90,NA,True,blins
53,2143,truth_conditions,accidental,rotting teeth,generic,17,10,NA,False,kazzes
53,1864,truth_conditions,accidental,broken legs,generic,18,30,NA,True,trufts
53,3368,truth_conditions,accidental,cracked claws,generic,19,10,NA,False,ackles
54,11657,truth_conditions,accidental,itchy tails,generic,0,50,NA,True,zorbs
54,6055,truth_conditions,accidental,cracked claws,generic,1,70,NA,True,thups
54,5200,truth_conditions,accidental,wet feathers,generic,2,90,NA,True,dorbs
54,4208,truth_conditions,accidental,swollen skin,generic,3,90,NA,True,luzaks
54,5377,truth_conditions,accidental,fungus-covered scales,generic,4,30,NA,False,moxes
54,4686,truth_conditions,accidental,wet fur,generic,5,10,NA,False,ollers
54,4745,truth_conditions,accidental,infected scales,generic,6,30,NA,False,trufts
54,2968,truth_conditions,accidental,muddy fur,generic,7,10,NA,False,taifels
54,3224,truth_conditions,accidental,swollen ears,generic,8,50,NA,True,ludinos
54,2768,truth_conditions,accidental,sore teeth,generic,9,50,NA,True,mooks
54,4265,truth_conditions,accidental,rotting shells,generic,10,10,NA,False,morseths
54,2614,truth_conditions,accidental,broken legs,generic,11,10,NA,False,plovs
54,3376,truth_conditions,accidental,fungus-covered claws,generic,12,30,NA,False,lorches
54,4201,truth_conditions,accidental,rotting teeth,generic,13,30,NA,False,zoovs
54,2887,truth_conditions,accidental,muddy feathers,generic,14,70,NA,True,blins
54,3624,truth_conditions,accidental,infected ears,generic,15,90,NA,True,daiths
54,2952,truth_conditions,accidental,broken tails,generic,16,70,NA,True,kweps
54,2983,truth_conditions,accidental,itchy skin,generic,17,90,NA,True,javs
54,2824,truth_conditions,accidental,cracked shells,generic,18,70,NA,True,noobs
54,3088,truth_conditions,accidental,sore legs,generic,19,50,NA,True,krivels
55,9607,implied_prevalence,accidental,muddy fur,generic,NA,NA,0,30,taifels
55,6029,implied_prevalence,accidental,itchy skin,generic,NA,NA,1,80,ludinos
55,18184,implied_prevalence,accidental,itchy tails,generic,NA,NA,2,90,blins
55,7071,implied_prevalence,accidental,cracked shells,generic,NA,NA,3,85,elleps
55,5919,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,4,75,moxes
55,5192,implied_prevalence,accidental,broken legs,generic,NA,NA,5,20,daiths
55,4480,implied_prevalence,accidental,infected ears,generic,NA,NA,6,65,luzaks
55,5278,implied_prevalence,accidental,broken tails,generic,NA,NA,7,90,mooks
55,4609,implied_prevalence,accidental,muddy feathers,generic,NA,NA,8,50,morseths
55,4545,implied_prevalence,accidental,sore legs,generic,NA,NA,9,65,cheebas
55,3103,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,10,80,ollers
55,3919,implied_prevalence,accidental,rotting teeth,generic,NA,NA,11,40,zoovs
55,4096,implied_prevalence,accidental,cracked claws,generic,NA,NA,12,80,ackles
55,3695,implied_prevalence,accidental,wet fur,generic,NA,NA,13,95,thups
55,2721,implied_prevalence,accidental,wet feathers,generic,NA,NA,14,90,frams
55,2880,implied_prevalence,accidental,swollen skin,generic,NA,NA,15,75,trufts
55,2952,implied_prevalence,accidental,rotting shells,generic,NA,NA,16,70,lorches
55,3215,implied_prevalence,accidental,sore teeth,generic,NA,NA,17,80,glippets
55,3255,implied_prevalence,accidental,swollen ears,generic,NA,NA,18,85,plovs
55,3759,implied_prevalence,accidental,infected scales,generic,NA,NA,19,88,stups
56,10797,truth_conditions,accidental,itchy skin,generic,0,50,NA,False,krivels
56,4286,truth_conditions,accidental,broken legs,generic,1,90,NA,True,feps
56,4205,truth_conditions,accidental,cracked shells,generic,2,30,NA,False,dorbs
56,4374,truth_conditions,accidental,infected scales,generic,3,70,NA,True,elleps
56,3370,truth_conditions,accidental,broken tails,generic,4,30,NA,False,trufts
56,2689,truth_conditions,accidental,sore legs,generic,5,10,NA,False,daiths
56,2793,truth_conditions,accidental,sore teeth,generic,6,70,NA,True,reesles
56,2414,truth_conditions,accidental,wet feathers,generic,7,50,NA,False,mooks
56,2628,truth_conditions,accidental,itchy tails,generic,8,30,NA,False,taifels
56,4547,truth_conditions,accidental,muddy feathers,generic,9,30,NA,False,moxes
56,2824,truth_conditions,accidental,swollen ears,generic,10,90,NA,True,morseths
56,2988,truth_conditions,accidental,rotting shells,generic,11,90,NA,True,glippets
56,2913,truth_conditions,accidental,wet fur,generic,12,10,NA,False,ludinos
56,2172,truth_conditions,accidental,rotting teeth,generic,13,10,NA,False,zoovs
56,2786,truth_conditions,accidental,muddy fur,generic,14,10,NA,False,frams
56,2671,truth_conditions,accidental,fungus-covered scales,generic,15,50,NA,False,noobs
56,2097,truth_conditions,accidental,infected ears,generic,16,90,NA,True,kweps
56,2461,truth_conditions,accidental,swollen skin,generic,17,70,NA,True,ollers
56,2351,truth_conditions,accidental,cracked claws,generic,18,70,NA,True,kazzes
56,1989,truth_conditions,accidental,fungus-covered claws,generic,19,50,NA,False,sapers
57,9841,truth_conditions,accidental,cracked shells,generic,0,10,NA,True,morseths
57,5809,truth_conditions,accidental,rotting teeth,generic,1,50,NA,True,mooks
57,5426,truth_conditions,accidental,swollen skin,generic,2,90,NA,True,kweps
57,5950,truth_conditions,accidental,itchy tails,generic,3,50,NA,True,stups
57,7063,truth_conditions,accidental,broken tails,generic,4,30,NA,True,glippets
57,3595,truth_conditions,accidental,itchy skin,generic,5,10,NA,True,cheebas
57,4693,truth_conditions,accidental,sore legs,generic,6,10,NA,True,blins
57,9659,truth_conditions,accidental,broken legs,generic,7,30,NA,True,sapers
57,4187,truth_conditions,accidental,sore teeth,generic,8,10,NA,True,moxes
57,4748,truth_conditions,accidental,swollen ears,generic,9,90,NA,True,zoovs
57,3771,truth_conditions,accidental,wet fur,generic,10,70,NA,True,kazzes
57,4238,truth_conditions,accidental,fungus-covered scales,generic,11,70,NA,True,feps
57,4013,truth_conditions,accidental,muddy feathers,generic,12,70,NA,True,ackles
57,5074,truth_conditions,accidental,infected ears,generic,13,50,NA,True,frams
57,4106,truth_conditions,accidental,cracked claws,generic,14,70,NA,True,lorches
57,4532,truth_conditions,accidental,muddy fur,generic,15,30,NA,True,ollers
57,4179,truth_conditions,accidental,fungus-covered claws,generic,16,30,NA,True,krivels
57,3717,truth_conditions,accidental,wet feathers,generic,17,90,NA,True,trufts
57,3532,truth_conditions,accidental,rotting shells,generic,18,50,NA,True,reesles
57,3831,truth_conditions,accidental,infected scales,generic,19,90,NA,True,noobs
58,6251,truth_conditions,accidental,sore legs,generic,0,50,NA,True,trufts
58,4008,truth_conditions,accidental,sore teeth,generic,1,50,NA,True,elleps
58,3866,truth_conditions,accidental,fungus-covered scales,generic,2,90,NA,True,plovs
58,2905,truth_conditions,accidental,broken tails,generic,3,90,NA,True,blins
58,2710,truth_conditions,accidental,rotting teeth,generic,4,70,NA,True,ludinos
58,2509,truth_conditions,accidental,cracked claws,generic,5,90,NA,True,zorbs
58,3675,truth_conditions,accidental,fungus-covered claws,generic,6,30,NA,False,taifels
58,2794,truth_conditions,accidental,cracked shells,generic,7,70,NA,True,feps
58,2427,truth_conditions,accidental,wet fur,generic,8,10,NA,False,mooks
58,2397,truth_conditions,accidental,muddy feathers,generic,9,10,NA,False,thups
58,2671,truth_conditions,accidental,broken legs,generic,10,10,NA,False,lorches
58,3358,truth_conditions,accidental,itchy tails,generic,11,90,NA,True,noobs
58,2314,truth_conditions,accidental,itchy skin,generic,12,10,NA,False,daiths
58,2340,truth_conditions,accidental,muddy fur,generic,13,50,NA,True,dorbs
58,2202,truth_conditions,accidental,rotting shells,generic,14,50,NA,True,ollers
58,2086,truth_conditions,accidental,infected ears,generic,15,70,NA,True,cheebas
58,2042,truth_conditions,accidental,wet feathers,generic,16,30,NA,False,krivels
58,1913,truth_conditions,accidental,infected scales,generic,17,70,NA,True,reesles
58,1949,truth_conditions,accidental,swollen ears,generic,18,30,NA,False,kweps
58,2952,truth_conditions,accidental,swollen skin,generic,19,30,NA,False,glippets
59,16813,implied_prevalence,accidental,infected scales,generic,NA,NA,0,100,glippets
59,8702,implied_prevalence,accidental,itchy tails,generic,NA,NA,1,100,feps
59,9129,implied_prevalence,accidental,swollen ears,generic,NA,NA,2,100,krivels
59,5779,implied_prevalence,accidental,broken legs,generic,NA,NA,3,100,kazzes
59,5566,implied_prevalence,accidental,sore legs,generic,NA,NA,4,100,frams
59,11420,implied_prevalence,accidental,sore teeth,generic,NA,NA,5,90,moxes
59,6472,implied_prevalence,accidental,rotting teeth,generic,NA,NA,6,90,ludinos
59,6602,implied_prevalence,accidental,itchy skin,generic,NA,NA,7,90,zorbs
59,6407,implied_prevalence,accidental,swollen skin,generic,NA,NA,8,90,kweps
59,5793,implied_prevalence,accidental,muddy feathers,generic,NA,NA,9,95,blins
59,6328,implied_prevalence,accidental,muddy fur,generic,NA,NA,10,95,taifels
59,6649,implied_prevalence,accidental,broken tails,generic,NA,NA,11,95,ollers
59,7008,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,12,95,daiths
59,5829,implied_prevalence,accidental,wet feathers,generic,NA,NA,13,95,morseths
59,4436,implied_prevalence,accidental,rotting shells,generic,NA,NA,14,95,cheebas
59,10047,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,15,95,luzaks
59,4595,implied_prevalence,accidental,cracked claws,generic,NA,NA,16,95,plovs
59,5712,implied_prevalence,accidental,infected ears,generic,NA,NA,17,95,noobs
59,4472,implied_prevalence,accidental,wet fur,generic,NA,NA,18,98,thups
59,6294,implied_prevalence,accidental,cracked shells,generic,NA,NA,19,98,sapers
60,6516,implied_prevalence,accidental,cracked shells,generic,NA,NA,0,100,krivels
60,3301,implied_prevalence,accidental,itchy skin,generic,NA,NA,1,100,cheebas
60,5455,implied_prevalence,accidental,itchy tails,generic,NA,NA,2,100,javs
60,2471,implied_prevalence,accidental,muddy fur,generic,NA,NA,3,100,ludinos
60,4597,implied_prevalence,accidental,wet fur,generic,NA,NA,4,99,lorches
60,4277,implied_prevalence,accidental,rotting shells,generic,NA,NA,5,99,plovs
60,3522,implied_prevalence,accidental,wet feathers,generic,NA,NA,6,99,kweps
60,2112,implied_prevalence,accidental,broken legs,generic,NA,NA,7,99,dorbs
60,1486,implied_prevalence,accidental,broken tails,generic,NA,NA,8,99,reesles
60,1870,implied_prevalence,accidental,sore legs,generic,NA,NA,9,99,trufts
60,1830,implied_prevalence,accidental,cracked claws,generic,NA,NA,10,99,glippets
60,2433,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,11,99,thups
60,1517,implied_prevalence,accidental,swollen ears,generic,NA,NA,12,99,blins
60,3411,implied_prevalence,accidental,swollen skin,generic,NA,NA,13,99,stups
60,1806,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,14,99,sapers
60,2797,implied_prevalence,accidental,infected scales,generic,NA,NA,15,99,daiths
60,1692,implied_prevalence,accidental,muddy feathers,generic,NA,NA,16,99,zoovs
60,2288,implied_prevalence,accidental,sore teeth,generic,NA,NA,17,99,mooks
60,1837,implied_prevalence,accidental,rotting teeth,generic,NA,NA,18,99,luzaks
60,1621,implied_prevalence,accidental,infected ears,generic,NA,NA,19,99,feps
61,3520,truth_conditions,accidental,wet fur,generic,0,50,NA,False,blins
61,3175,truth_conditions,accidental,cracked claws,generic,1,30,NA,True,zoovs
61,2578,truth_conditions,accidental,sore legs,generic,2,10,NA,True,frams
61,3133,truth_conditions,accidental,fungus-covered scales,generic,3,50,NA,True,cheebas
61,1853,truth_conditions,accidental,cracked shells,generic,4,10,NA,False,moxes
61,2458,truth_conditions,accidental,swollen skin,generic,5,70,NA,True,plovs
61,2118,truth_conditions,accidental,fungus-covered claws,generic,6,90,NA,False,taifels
61,2692,truth_conditions,accidental,sore teeth,generic,7,70,NA,True,ackles
61,1601,truth_conditions,accidental,broken tails,generic,8,90,NA,True,kazzes
61,1370,truth_conditions,accidental,swollen ears,generic,9,10,NA,False,luzaks
61,1996,truth_conditions,accidental,broken legs,generic,10,50,NA,True,ollers
61,34244,truth_conditions,accidental,wet feathers,generic,11,30,NA,False,ludinos
61,4965,truth_conditions,accidental,muddy fur,generic,12,30,NA,False,krivels
61,25330,truth_conditions,accidental,infected ears,generic,13,10,NA,False,daiths
61,1586,truth_conditions,accidental,infected scales,generic,14,70,NA,True,reesles
61,6700,truth_conditions,accidental,muddy feathers,generic,15,90,NA,True,noobs
61,1592,truth_conditions,accidental,rotting teeth,generic,16,70,NA,True,morseths
61,1368,truth_conditions,accidental,itchy tails,generic,17,50,NA,False,trufts
61,940,truth_conditions,accidental,itchy skin,generic,18,90,NA,True,javs
61,1039,truth_conditions,accidental,rotting shells,generic,19,30,NA,False,elleps
62,9045,truth_conditions,accidental,wet feathers,generic,0,70,NA,True,glippets
62,3321,truth_conditions,accidental,cracked claws,generic,1,10,NA,False,zorbs
62,6831,truth_conditions,accidental,fungus-covered scales,generic,2,30,NA,True,stups
62,3957,truth_conditions,accidental,sore legs,generic,3,50,NA,True,taifels
62,4658,truth_conditions,accidental,swollen skin,generic,4,10,NA,True,daiths
62,2605,truth_conditions,accidental,itchy skin,generic,5,50,NA,True,trufts
62,4235,truth_conditions,accidental,swollen ears,generic,6,30,NA,True,thups
62,2215,truth_conditions,accidental,rotting shells,generic,7,30,NA,True,blins
62,1866,truth_conditions,accidental,broken legs,generic,8,90,NA,True,elleps
62,1971,truth_conditions,accidental,muddy feathers,generic,9,70,NA,True,frams
62,1557,truth_conditions,accidental,wet fur,generic,10,90,NA,True,plovs
62,2116,truth_conditions,accidental,itchy tails,generic,11,50,NA,True,luzaks
62,4066,truth_conditions,accidental,infected ears,generic,12,10,NA,True,ackles
62,2895,truth_conditions,accidental,fungus-covered claws,generic,13,70,NA,True,lorches
62,3525,truth_conditions,accidental,muddy fur,generic,14,10,NA,True,reesles
62,4045,truth_conditions,accidental,sore teeth,generic,15,90,NA,True,sapers
62,1894,truth_conditions,accidental,broken tails,generic,16,70,NA,True,moxes
62,2474,truth_conditions,accidental,infected scales,generic,17,30,NA,True,noobs
62,1816,truth_conditions,accidental,rotting teeth,generic,18,90,NA,True,morseths
62,1910,truth_conditions,accidental,cracked shells,generic,19,50,NA,True,kweps
63,15761,truth_conditions,accidental,sore legs,generic,0,90,NA,True,ackles
63,4920,truth_conditions,accidental,wet fur,generic,1,90,NA,True,luzaks
63,3530,truth_conditions,accidental,fungus-covered claws,generic,2,50,NA,False,lorches
63,2867,truth_conditions,accidental,broken tails,generic,3,10,NA,False,krivels
63,3906,truth_conditions,accidental,wet feathers,generic,4,30,NA,False,stups
63,2763,truth_conditions,accidental,muddy fur,generic,5,30,NA,False,feps
63,2002,truth_conditions,accidental,cracked shells,generic,6,10,NA,False,zorbs
63,2153,truth_conditions,accidental,muddy feathers,generic,7,70,NA,True,javs
63,1807,truth_conditions,accidental,itchy skin,generic,8,10,NA,False,daiths
63,2220,truth_conditions,accidental,infected ears,generic,9,90,NA,True,kweps
63,1973,truth_conditions,accidental,rotting shells,generic,10,30,NA,False,ollers
63,1798,truth_conditions,accidental,itchy tails,generic,11,70,NA,True,glippets
63,1993,truth_conditions,accidental,infected scales,generic,12,50,NA,False,mooks
63,2007,truth_conditions,accidental,broken legs,generic,13,70,NA,True,noobs
63,3878,truth_conditions,accidental,swollen skin,generic,14,90,NA,True,kazzes
63,2698,truth_conditions,accidental,fungus-covered scales,generic,15,30,NA,False,trufts
63,1857,truth_conditions,accidental,sore teeth,generic,16,70,NA,True,thups
63,2227,truth_conditions,accidental,swollen ears,generic,17,50,NA,False,moxes
63,4683,truth_conditions,accidental,cracked claws,generic,18,10,NA,False,elleps
63,3924,truth_conditions,accidental,rotting teeth,generic,19,50,NA,False,frams
64,9341,truth_conditions,accidental,wet feathers,generic,0,90,NA,False,trufts
64,6699,truth_conditions,accidental,wet fur,generic,1,30,NA,False,cheebas
64,4773,truth_conditions,accidental,rotting teeth,generic,2,50,NA,True,zoovs
64,3151,truth_conditions,accidental,swollen ears,generic,3,50,NA,True,ollers
64,2224,truth_conditions,accidental,infected scales,generic,4,10,NA,False,plovs
64,3992,truth_conditions,accidental,itchy skin,generic,5,30,NA,False,kazzes
64,2520,truth_conditions,accidental,broken legs,generic,6,70,NA,False,ludinos
64,1959,truth_conditions,accidental,cracked shells,generic,7,30,NA,True,zorbs
64,2328,truth_conditions,accidental,fungus-covered claws,generic,8,10,NA,False,lorches
64,1788,truth_conditions,accidental,broken tails,generic,9,90,NA,True,feps
64,1827,truth_conditions,accidental,muddy feathers,generic,10,70,NA,True,stups
64,1521,truth_conditions,accidental,fungus-covered scales,generic,11,90,NA,False,krivels
64,1581,truth_conditions,accidental,swollen skin,generic,12,50,NA,False,taifels
64,1495,truth_conditions,accidental,muddy fur,generic,13,70,NA,True,thups
64,1969,truth_conditions,accidental,infected ears,generic,14,10,NA,True,mooks
64,1374,truth_conditions,accidental,itchy tails,generic,15,50,NA,False,blins
64,1919,truth_conditions,accidental,cracked claws,generic,16,30,NA,False,morseths
64,1080,truth_conditions,accidental,sore legs,generic,17,90,NA,True,moxes
64,1295,truth_conditions,accidental,rotting shells,generic,18,70,NA,True,daiths
64,1425,truth_conditions,accidental,sore teeth,generic,19,10,NA,False,ackles
65,12382,truth_conditions,accidental,cracked shells,generic,0,90,NA,True,cheebas
65,5739,truth_conditions,accidental,wet fur,generic,1,90,NA,True,luzaks
65,4662,truth_conditions,accidental,sore teeth,generic,2,10,NA,True,kazzes
65,5395,truth_conditions,accidental,cracked claws,generic,3,50,NA,False,thups
65,4070,truth_conditions,accidental,muddy feathers,generic,4,70,NA,True,javs
65,3409,truth_conditions,accidental,broken legs,generic,5,90,NA,False,feps
65,6024,truth_conditions,accidental,infected ears,generic,6,30,NA,True,dorbs
65,4198,truth_conditions,accidental,wet feathers,generic,7,70,NA,False,daiths
65,3632,truth_conditions,accidental,fungus-covered scales,generic,8,30,NA,False,ollers
65,5979,truth_conditions,accidental,swollen ears,generic,9,50,NA,True,krivels
65,3521,truth_conditions,accidental,fungus-covered claws,generic,10,10,NA,True,sapers
65,3906,truth_conditions,accidental,itchy tails,generic,11,10,NA,True,zorbs
65,3703,truth_conditions,accidental,rotting shells,generic,12,90,NA,True,glippets
65,2417,truth_conditions,accidental,rotting teeth,generic,13,70,NA,False,kweps
65,2758,truth_conditions,accidental,sore legs,generic,14,70,NA,False,trufts
65,3246,truth_conditions,accidental,swollen skin,generic,15,50,NA,False,morseths
65,2916,truth_conditions,accidental,itchy skin,generic,16,30,NA,False,noobs
65,3191,truth_conditions,accidental,broken tails,generic,17,50,NA,False,ludinos
65,9253,truth_conditions,accidental,muddy fur,generic,18,10,NA,False,lorches
65,2872,truth_conditions,accidental,infected scales,generic,19,30,NA,False,ackles
66,5987,truth_conditions,accidental,itchy tails,generic,0,50,NA,True,daiths
66,3276,truth_conditions,accidental,cracked claws,generic,1,10,NA,False,cheebas
66,4261,truth_conditions,accidental,broken legs,generic,2,50,NA,False,elleps
66,2334,truth_conditions,accidental,itchy skin,generic,3,70,NA,True,moxes
66,6642,truth_conditions,accidental,fungus-covered claws,generic,4,50,NA,False,luzaks
66,2287,truth_conditions,accidental,rotting teeth,generic,5,70,NA,True,zoovs
66,1903,truth_conditions,accidental,sore legs,generic,6,10,NA,False,frams
66,2270,truth_conditions,accidental,broken tails,generic,7,90,NA,True,sapers
66,2930,truth_conditions,accidental,wet fur,generic,8,90,NA,True,trufts
66,2240,truth_conditions,accidental,infected ears,generic,9,30,NA,False,krivels
66,1950,truth_conditions,accidental,rotting shells,generic,10,70,NA,True,ollers
66,1983,truth_conditions,accidental,muddy fur,generic,11,30,NA,False,ackles
66,1909,truth_conditions,accidental,sore teeth,generic,12,70,NA,True,blins
66,2828,truth_conditions,accidental,muddy feathers,generic,13,30,NA,False,javs
66,1917,truth_conditions,accidental,swollen skin,generic,14,90,NA,True,thups
66,1927,truth_conditions,accidental,fungus-covered scales,generic,15,10,NA,False,dorbs
66,2106,truth_conditions,accidental,cracked shells,generic,16,90,NA,True,glippets
66,2247,truth_conditions,accidental,wet feathers,generic,17,10,NA,False,feps
66,1793,truth_conditions,accidental,infected scales,generic,18,30,NA,False,morseths
66,3023,truth_conditions,accidental,swollen ears,generic,19,50,NA,False,reesles
67,8689,truth_conditions,accidental,muddy fur,generic,0,10,NA,True,cheebas
67,7472,truth_conditions,accidental,fungus-covered claws,generic,1,50,NA,True,ackles
67,5881,truth_conditions,accidental,infected scales,generic,2,50,NA,True,lorches
67,5416,truth_conditions,accidental,cracked shells,generic,3,10,NA,True,luzaks
67,4175,truth_conditions,accidental,cracked claws,generic,4,90,NA,True,blins
67,4458,truth_conditions,accidental,muddy feathers,generic,5,30,NA,True,noobs
67,4985,truth_conditions,accidental,sore legs,generic,6,10,NA,True,elleps
67,4900,truth_conditions,accidental,swollen ears,generic,7,50,NA,True,plovs
67,3835,truth_conditions,accidental,wet fur,generic,8,70,NA,True,zorbs
67,4214,truth_conditions,accidental,rotting shells,generic,9,10,NA,True,stups
67,4113,truth_conditions,accidental,itchy skin,generic,10,70,NA,True,mooks
67,3982,truth_conditions,accidental,broken legs,generic,11,30,NA,True,reesles
67,5159,truth_conditions,accidental,wet feathers,generic,12,30,NA,True,taifels
67,3981,truth_conditions,accidental,infected ears,generic,13,50,NA,True,krivels
67,5329,truth_conditions,accidental,fungus-covered scales,generic,14,70,NA,True,frams
67,3944,truth_conditions,accidental,broken tails,generic,15,90,NA,True,kweps
67,4116,truth_conditions,accidental,swollen skin,generic,16,30,NA,True,trufts
67,3224,truth_conditions,accidental,sore teeth,generic,17,90,NA,True,ludinos
67,2987,truth_conditions,accidental,itchy tails,generic,18,90,NA,True,morseths
67,4399,truth_conditions,accidental,rotting teeth,generic,19,70,NA,True,feps
68,5870,truth_conditions,accidental,infected ears,generic,0,90,NA,True,noobs
68,3412,truth_conditions,accidental,itchy skin,generic,1,10,NA,False,ackles
68,20031,truth_conditions,accidental,cracked claws,generic,2,90,NA,True,daiths
68,1795,truth_conditions,accidental,itchy tails,generic,3,30,NA,False,blins
68,3602,truth_conditions,accidental,broken legs,generic,4,50,NA,True,krivels
68,22141,truth_conditions,accidental,wet fur,generic,5,50,NA,True,reesles
68,2502,truth_conditions,accidental,rotting teeth,generic,6,30,NA,False,morseths
68,1815,truth_conditions,accidental,sore teeth,generic,7,70,NA,True,trufts
68,2047,truth_conditions,accidental,broken tails,generic,8,10,NA,False,stups
68,1393,truth_conditions,accidental,cracked shells,generic,9,30,NA,False,dorbs
68,1606,truth_conditions,accidental,swollen ears,generic,10,70,NA,True,kweps
68,1663,truth_conditions,accidental,infected scales,generic,11,90,NA,True,elleps
68,1500,truth_conditions,accidental,muddy feathers,generic,12,70,NA,True,zoovs
68,1863,truth_conditions,accidental,rotting shells,generic,13,10,NA,False,ludinos
68,11669,truth_conditions,accidental,wet feathers,generic,14,90,NA,True,frams
68,1505,truth_conditions,accidental,swollen skin,generic,15,50,NA,True,plovs
68,1304,truth_conditions,accidental,fungus-covered claws,generic,16,50,NA,True,feps
68,1361,truth_conditions,accidental,muddy fur,generic,17,10,NA,False,kazzes
68,1931,truth_conditions,accidental,sore legs,generic,18,70,NA,True,ollers
68,1392,truth_conditions,accidental,fungus-covered scales,generic,19,30,NA,False,taifels
69,7048,truth_conditions,accidental,itchy tails,generic,0,30,NA,False,frams
69,3693,truth_conditions,accidental,infected ears,generic,1,70,NA,False,krivels
69,2683,truth_conditions,accidental,broken legs,generic,2,30,NA,False,noobs
69,4619,truth_conditions,accidental,fungus-covered claws,generic,3,70,NA,False,stups
69,7093,truth_conditions,accidental,swollen skin,generic,4,90,NA,False,trufts
69,3317,truth_conditions,accidental,cracked claws,generic,5,70,NA,False,morseths
69,2335,truth_conditions,accidental,wet feathers,generic,6,90,NA,False,daiths
69,2311,truth_conditions,accidental,itchy skin,generic,7,30,NA,False,cheebas
69,2707,truth_conditions,accidental,fungus-covered scales,generic,8,50,NA,False,taifels
69,2062,truth_conditions,accidental,broken tails,generic,9,10,NA,False,thups
69,2024,truth_conditions,accidental,muddy fur,generic,10,50,NA,False,ludinos
69,2137,truth_conditions,accidental,rotting teeth,generic,11,30,NA,False,reesles
69,2013,truth_conditions,accidental,wet fur,generic,12,10,NA,False,sapers
69,2161,truth_conditions,accidental,sore legs,generic,13,90,NA,False,glippets
69,1736,truth_conditions,accidental,rotting shells,generic,14,10,NA,False,zorbs
69,1552,truth_conditions,accidental,swollen ears,generic,15,50,NA,False,kweps
69,1615,truth_conditions,accidental,cracked shells,generic,16,50,NA,False,ollers
69,1675,truth_conditions,accidental,muddy feathers,generic,17,70,NA,False,mooks
69,1891,truth_conditions,accidental,infected scales,generic,18,90,NA,False,lorches
69,1760,truth_conditions,accidental,sore teeth,generic,19,10,NA,False,blins
70,6213,truth_conditions,accidental,swollen skin,generic,0,70,NA,True,javs
70,2575,truth_conditions,accidental,cracked claws,generic,1,90,NA,True,plovs
70,5919,truth_conditions,accidental,fungus-covered claws,generic,2,30,NA,False,reesles
70,2206,truth_conditions,accidental,muddy feathers,generic,3,10,NA,False,ludinos
70,4496,truth_conditions,accidental,infected ears,generic,4,30,NA,False,ackles
70,3612,truth_conditions,accidental,infected scales,generic,5,30,NA,False,daiths
70,1693,truth_conditions,accidental,rotting shells,generic,6,10,NA,False,zoovs
70,1841,truth_conditions,accidental,wet feathers,generic,7,50,NA,True,sapers
70,1536,truth_conditions,accidental,muddy fur,generic,8,50,NA,True,morseths
70,1646,truth_conditions,accidental,rotting teeth,generic,9,50,NA,True,luzaks
70,1492,truth_conditions,accidental,itchy tails,generic,10,70,NA,True,taifels
70,1349,truth_conditions,accidental,wet fur,generic,11,90,NA,True,frams
70,1376,truth_conditions,accidental,cracked shells,generic,12,70,NA,True,elleps
70,1147,truth_conditions,accidental,sore teeth,generic,13,90,NA,True,zorbs
70,1080,truth_conditions,accidental,sore legs,generic,14,70,NA,True,cheebas
70,2173,truth_conditions,accidental,broken legs,generic,15,90,NA,True,glippets
70,2890,truth_conditions,accidental,broken tails,generic,16,10,NA,False,kazzes
70,1459,truth_conditions,accidental,swollen ears,generic,17,50,NA,True,feps
70,1700,truth_conditions,accidental,fungus-covered scales,generic,18,10,NA,False,moxes
70,1367,truth_conditions,accidental,itchy skin,generic,19,30,NA,False,dorbs
71,3722,implied_prevalence,accidental,cracked shells,generic,NA,NA,0,100,javs
71,2334,implied_prevalence,accidental,sore teeth,generic,NA,NA,1,100,luzaks
71,2619,implied_prevalence,accidental,swollen ears,generic,NA,NA,2,100,ollers
71,7709,implied_prevalence,accidental,infected scales,generic,NA,NA,3,75,kazzes
71,2625,implied_prevalence,accidental,infected ears,generic,NA,NA,4,56,stups
71,2482,implied_prevalence,accidental,swollen skin,generic,NA,NA,5,67,kweps
71,2784,implied_prevalence,accidental,rotting teeth,generic,NA,NA,6,75,morseths
71,2171,implied_prevalence,accidental,muddy feathers,generic,NA,NA,7,75,reesles
71,26080,implied_prevalence,accidental,wet fur,generic,NA,NA,8,45,zorbs
71,3516,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,9,45,cheebas
71,1080,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,10,45,ludinos
71,3012,implied_prevalence,accidental,rotting shells,generic,NA,NA,11,35,ackles
