Parameter,Item,Prevalence,Value,Probability
color,response1,delta,1.3109417748637497,0.0008200000000000088
vague,response0,gamma,0.6033602121751755,0.0008200000000000088
vague,response0,delta,2.115785551723093,0.0008200000000000088
vague,response1,gamma,0.7266335661988705,0.0008200000000000088
vague,response1,delta,2.328001265414059,0.0008200000000000088
accidental_low,response0,gamma,0.43253785790875554,0.0008200000000000088
accidental_low,response0,delta,1.5079033910296857,0.0008200000000000088
accidental_low,response1,gamma,0.21295808721333742,0.0008200000000000088
accidental_low,response1,delta,3.2145429868251085,0.0008200000000000088
part,response0,gamma,0.7867173762060702,0.0008200000000000088
part,response0,delta,2.4684911826625466,0.0008200000000000088
part,response1,gamma,0.8929300075396895,0.0008200000000000088
part,response1,delta,3.693310369271785,0.0008200000000000088
accidental_high,response0,gamma,0.4807547547388822,0.0008200000000000088
accidental_high,response0,delta,1.5879905666224658,0.0008200000000000088
accidental_high,response1,gamma,0.38214771542698145,0.0008200000000000088
accidental_high,response1,delta,1.7634316813200712,0.0008200000000000088
color,response0,gamma,0.42198903299868107,0.000020000000000000212
color,response0,delta,1.5835399273782969,0.000020000000000000212
color,response1,gamma,0.5784394259098917,0.000020000000000000212
color,response1,delta,1.3109417748637497,0.000020000000000000212
vague,response0,gamma,0.6033602121751755,0.000020000000000000212
vague,response0,delta,2.115785551723093,0.000020000000000000212
vague,response1,gamma,0.7266335661988705,0.000020000000000000212
vague,response1,delta,2.328001265414059,0.000020000000000000212
accidental_low,response0,gamma,0.43253785790875554,0.000020000000000000212
accidental_low,response0,delta,1.5079033910296857,0.000020000000000000212
accidental_low,response1,gamma,0.21295808721333742,0.000020000000000000212
accidental_low,response1,delta,3.2145429868251085,0.000020000000000000212
part,response0,gamma,0.7784885459113866,0.000020000000000000212
part,response0,delta,2.4684911826625466,0.000020000000000000212
part,response1,gamma,0.8929300075396895,0.000020000000000000212
part,response1,delta,3.693310369271785,0.000020000000000000212
accidental_high,response0,gamma,0.4807547547388822,0.000020000000000000212
accidental_high,response0,delta,1.5879905666224658,0.000020000000000000212
accidental_high,response1,gamma,0.38214771542698145,0.000020000000000000212
accidental_high,response1,delta,1.7634316813200712,0.000020000000000000212
color,response0,gamma,0.42198903299868107,0.0008800000000000096
color,response0,delta,1.5835399273782969,0.0008800000000000096
color,response1,gamma,0.5784394259098917,0.0008800000000000096
color,response1,delta,1.3109417748637497,0.0008800000000000096
vague,response0,gamma,0.6110440362244844,0.0008800000000000096
vague,response0,delta,2.115785551723093,0.0008800000000000096
vague,response1,gamma,0.7266335661988705,0.0008800000000000096
vague,response1,delta,2.328001265414059,0.0008800000000000096
accidental_low,response0,gamma,0.43253785790875554,0.0008800000000000096
accidental_low,response0,delta,1.5079033910296857,0.0008800000000000096
accidental_low,response1,gamma,0.21295808721333742,0.0008800000000000096
accidental_low,response1,delta,3.2145429868251085,0.0008800000000000096
part,response0,gamma,0.7784885459113866,0.0008800000000000096
part,response0,delta,2.4684911826625466,0.0008800000000000096
part,response1,gamma,0.8929300075396895,0.0008800000000000096
part,response1,delta,3.693310369271785,0.0008800000000000096
accidental_high,response0,gamma,0.4807547547388822,0.0008800000000000096
accidental_high,response0,delta,1.5879905666224658,0.0008800000000000096
accidental_high,response1,gamma,0.38214771542698145,0.0008800000000000096
accidental_high,response1,delta,1.7634316813200712,0.0008800000000000096
color,response0,gamma,0.42198903299868107,0.000020000000000000212
color,response0,delta,1.5835399273782969,0.000020000000000000212
color,response1,gamma,0.5784394259098917,0.000020000000000000212
color,response1,delta,1.3109417748637497,0.000020000000000000212
vague,response0,gamma,0.6110440362244844,0.000020000000000000212
vague,response0,delta,2.115785551723093,0.000020000000000000212
vague,response1,gamma,0.7266335661988705,0.000020000000000000212
vague,response1,delta,2.328001265414059,0.000020000000000000212
accidental_low,response0,gamma,0.43253785790875554,0.000020000000000000212
accidental_low,response0,delta,1.5079033910296857,0.000020000000000000212
accidental_low,response1,gamma,0.21295808721333742,0.000020000000000000212
accidental_low,response1,delta,3.2145429868251085,0.000020000000000000212
part,response0,gamma,0.7784885459113866,0.000020000000000000212
part,response0,delta,2.4684911826625466,0.000020000000000000212
part,response1,gamma,0.8929300075396895,0.000020000000000000212
part,response1,delta,3.693310369271785,0.000020000000000000212
accidental_high,response0,gamma,0.49944348353892565,0.000020000000000000212
accidental_high,response0,delta,1.5879905666224658,0.000020000000000000212
accidental_high,response1,gamma,0.38214771542698145,0.000020000000000000212
accidental_high,response1,delta,1.7634316813200712,0.000020000000000000212
color,response0,gamma,0.42198903299868107,0.0018400000000000198
color,response0,delta,1.5835399273782969,0.0018400000000000198
color,response1,gamma,0.5784394259098917,0.0018400000000000198
color,response1,delta,1.3109417748637497,0.0018400000000000198
vague,response0,gamma,0.6110440362244844,0.0018400000000000198
vague,response0,delta,2.115785551723093,0.0018400000000000198
vague,response1,gamma,0.7266335661988705,0.0018400000000000198
vague,response1,delta,2.328001265414059,0.0018400000000000198
accidental_low,response0,gamma,0.43253785790875554,0.0018400000000000198
accidental_low,response0,delta,1.5079033910296857,0.0018400000000000198
accidental_low,response1,gamma,0.21295808721333742,0.0018400000000000198
accidental_low,response1,delta,3.2145429868251085,0.0018400000000000198
part,response0,gamma,0.7784885459113866,0.0018400000000000198
part,response0,delta,2.4684911826625466,0.0018400000000000198
part,response1,gamma,0.8929300075396895,0.0018400000000000198
part,response1,delta,3.693310369271785,0.0018400000000000198
accidental_high,response0,gamma,0.490292364731431,0.0018400000000000198
accidental_high,response0,delta,1.5879905666224658,0.0018400000000000198
accidental_high,response1,gamma,0.38214771542698145,0.0018400000000000198
accidental_high,response1,delta,1.7634316813200712,0.0018400000000000198
color,response0,gamma,0.42198903299868107,0.0005600000000000061
color,response0,delta,1.5835399273782969,0.0005600000000000061
color,response1,gamma,0.5784394259098917,0.0005600000000000061
color,response1,delta,1.3109417748637497,0.0005600000000000061
vague,response0,gamma,0.6110440362244844,0.0005600000000000061
vague,response0,delta,2.115785551723093,0.0005600000000000061
vague,response1,gamma,0.7266335661988705,0.0005600000000000061
vague,response1,delta,2.328001265414059,0.0005600000000000061
accidental_low,response0,gamma,0.43253785790875554,0.0005600000000000061
accidental_low,response0,delta,1.5079033910296857,0.0005600000000000061
accidental_low,response1,gamma,0.21295808721333742,0.0005600000000000061
accidental_low,response1,delta,3.2145429868251085,0.0005600000000000061
part,response0,gamma,0.7784885459113866,0.0005600000000000061
part,response0,delta,2.4684911826625466,0.0005600000000000061
part,response1,gamma,0.8880685775075108,0.0005600000000000061
part,response1,delta,3.693310369271785,0.0005600000000000061
accidental_high,response0,gamma,0.490292364731431,0.0005600000000000061
accidental_high,response0,delta,1.5879905666224658,0.0005600000000000061
accidental_high,response1,gamma,0.38214771542698145,0.0005600000000000061
accidental_high,response1,delta,1.7634316813200712,0.0005600000000000061
color,response0,gamma,0.42198903299868107,0.00026000000000000263
color,response0,delta,1.5835399273782969,0.00026000000000000263
color,response1,gamma,0.5784394259098917,0.00026000000000000263
color,response1,delta,1.3109417748637497,0.00026000000000000263
vague,response0,gamma,0.6110440362244844,0.00026000000000000263
vague,response0,delta,2.115785551723093,0.00026000000000000263
vague,response1,gamma,0.7266335661988705,0.00026000000000000263
vague,response1,delta,2.328001265414059,0.00026000000000000263
accidental_low,response0,gamma,0.43253785790875554,0.00026000000000000263
accidental_low,response0,delta,1.5079033910296857,0.00026000000000000263
accidental_low,response1,gamma,0.23771491460502148,0.00026000000000000263
accidental_low,response1,delta,3.2145429868251085,0.00026000000000000263
part,response0,gamma,0.7784885459113866,0.00026000000000000263
part,response0,delta,2.4684911826625466,0.00026000000000000263
part,response1,gamma,0.8880685775075108,0.00026000000000000263
part,response1,delta,3.693310369271785,0.00026000000000000263
accidental_high,response0,gamma,0.490292364731431,0.00026000000000000263
accidental_high,response0,delta,1.5879905666224658,0.00026000000000000263
accidental_high,response1,gamma,0.38214771542698145,0.00026000000000000263
accidental_high,response1,delta,1.7634316813200712,0.00026000000000000263
color,response0,gamma,0.42198903299868107,0.0012400000000000132
color,response0,delta,1.5835399273782969,0.0012400000000000132
color,response1,gamma,0.5784394259098917,0.0012400000000000132
color,response1,delta,1.3109417748637497,0.0012400000000000132
vague,response0,gamma,0.6110440362244844,0.0012400000000000132
vague,response0,delta,2.115785551723093,0.0012400000000000132
vague,response1,gamma,0.7266335661988705,0.0012400000000000132
vague,response1,delta,2.328001265414059,0.0012400000000000132
accidental_low,response0,gamma,0.43253785790875554,0.0012400000000000132
accidental_low,response0,delta,1.5079033910296857,0.0012400000000000132
accidental_low,response1,gamma,0.23771491460502148,0.0012400000000000132
accidental_low,response1,delta,3.2145429868251085,0.0012400000000000132
part,response0,gamma,0.7784885459113866,0.0012400000000000132
part,response0,delta,2.4684911826625466,0.0012400000000000132
part,response1,gamma,0.8800108740106225,0.0012400000000000132
part,response1,delta,3.693310369271785,0.0012400000000000132
accidental_high,response0,gamma,0.490292364731431,0.0012400000000000132
accidental_high,response0,delta,1.5879905666224658,0.0012400000000000132
accidental_high,response1,gamma,0.38214771542698145,0.0012400000000000132
accidental_high,response1,delta,1.7634316813200712,0.0012400000000000132
color,response0,gamma,0.42198903299868107,0.0001400000000000015
color,response0,delta,1.5835399273782969,0.0001400000000000015
color,response1,gamma,0.5784394259098917,0.0001400000000000015
color,response1,delta,1.3109417748637497,0.0001400000000000015
vague,response0,gamma,0.6110440362244844,0.0001400000000000015
vague,response0,delta,2.115785551723093,0.0001400000000000015
vague,response1,gamma,0.732783391373232,0.0001400000000000015
vague,response1,delta,2.328001265414059,0.0001400000000000015
accidental_low,response0,gamma,0.43253785790875554,0.0001400000000000015
accidental_low,response0,delta,1.5079033910296857,0.0001400000000000015
accidental_low,response1,gamma,0.23771491460502148,0.0001400000000000015
accidental_low,response1,delta,3.2145429868251085,0.0001400000000000015
part,response0,gamma,0.7784885459113866,0.0001400000000000015
part,response0,delta,2.4684911826625466,0.0001400000000000015
part,response1,gamma,0.8800108740106225,0.0001400000000000015
part,response1,delta,3.693310369271785,0.0001400000000000015
accidental_high,response0,gamma,0.490292364731431,0.0001400000000000015
accidental_high,response0,delta,1.5879905666224658,0.0001400000000000015
accidental_high,response1,gamma,0.38214771542698145,0.0001400000000000015
accidental_high,response1,delta,1.7634316813200712,0.0001400000000000015
color,response0,gamma,0.42198903299868107,0.0017800000000000183
color,response0,delta,1.5835399273782969,0.0017800000000000183
color,response1,gamma,0.6417364880908281,0.0017800000000000183
color,response1,delta,1.3109417748637497,0.0017800000000000183
vague,response0,gamma,0.6110440362244844,0.0017800000000000183
vague,response0,delta,2.115785551723093,0.0017800000000000183
vague,response1,gamma,0.732783391373232,0.0017800000000000183
vague,response1,delta,2.328001265414059,0.0017800000000000183
accidental_low,response0,gamma,0.43253785790875554,0.0017800000000000183
accidental_low,response0,delta,1.5079033910296857,0.0017800000000000183
accidental_low,response1,gamma,0.23771491460502148,0.0017800000000000183
accidental_low,response1,delta,3.2145429868251085,0.0017800000000000183
part,response0,gamma,0.7784885459113866,0.0017800000000000183
part,response0,delta,2.4684911826625466,0.0017800000000000183
part,response1,gamma,0.8800108740106225,0.0017800000000000183
part,response1,delta,3.693310369271785,0.0017800000000000183
accidental_high,response0,gamma,0.490292364731431,0.0017800000000000183
accidental_high,response0,delta,1.5879905666224658,0.0017800000000000183
accidental_high,response1,gamma,0.38214771542698145,0.0017800000000000183
accidental_high,response1,delta,1.7634316813200712,0.0017800000000000183
color,response0,gamma,0.42198903299868107,0.0003600000000000037
color,response0,delta,1.5835399273782969,0.0003600000000000037
color,response1,gamma,0.6417364880908281,0.0003600000000000037
color,response1,delta,1.3109417748637497,0.0003600000000000037
vague,response0,gamma,0.6110440362244844,0.0003600000000000037
vague,response0,delta,2.115785551723093,0.0003600000000000037
vague,response1,gamma,0.732783391373232,0.0003600000000000037
vague,response1,delta,2.328001265414059,0.0003600000000000037
accidental_low,response0,gamma,0.43253785790875554,0.0003600000000000037
accidental_low,response0,delta,1.5079033910296857,0.0003600000000000037
accidental_low,response1,gamma,0.22999898996204138,0.0003600000000000037
accidental_low,response1,delta,3.2145429868251085,0.0003600000000000037
part,response0,gamma,0.7784885459113866,0.0003600000000000037
part,response0,delta,2.4684911826625466,0.0003600000000000037
part,response1,gamma,0.8800108740106225,0.0003600000000000037
part,response1,delta,3.693310369271785,0.0003600000000000037
accidental_high,response0,gamma,0.490292364731431,0.0003600000000000037
accidental_high,response0,delta,1.5879905666224658,0.0003600000000000037
accidental_high,response1,gamma,0.38214771542698145,0.0003600000000000037
accidental_high,response1,delta,1.7634316813200712,0.0003600000000000037
color,response0,gamma,0.42198903299868107,0.00020000000000000234
color,response0,delta,1.5835399273782969,0.00020000000000000234
color,response1,gamma,0.6417364880908281,0.00020000000000000234
color,response1,delta,1.3109417748637497,0.00020000000000000234
vague,response0,gamma,0.6110440362244844,0.00020000000000000234
vague,response0,delta,2.7112610288895667,0.00020000000000000234
vague,response1,gamma,0.732783391373232,0.00020000000000000234
vague,response1,delta,2.328001265414059,0.00020000000000000234
accidental_low,response0,gamma,0.43253785790875554,0.00020000000000000234
accidental_low,response0,delta,1.5079033910296857,0.00020000000000000234
accidental_low,response1,gamma,0.22999898996204138,0.00020000000000000234
accidental_low,response1,delta,3.2145429868251085,0.00020000000000000234
part,response0,gamma,0.7784885459113866,0.00020000000000000234
part,response0,delta,2.4684911826625466,0.00020000000000000234
part,response1,gamma,0.8800108740106225,0.00020000000000000234
part,response1,delta,3.693310369271785,0.00020000000000000234
accidental_high,response0,gamma,0.490292364731431,0.00020000000000000234
accidental_high,response0,delta,1.5879905666224658,0.00020000000000000234
accidental_high,response1,gamma,0.38214771542698145,0.00020000000000000234
accidental_high,response1,delta,1.7634316813200712,0.00020000000000000234
color,response0,gamma,0.42198903299868107,0.00022000000000000234
color,response0,delta,1.5835399273782969,0.00022000000000000234
color,response1,gamma,0.5848445456940681,0.00022000000000000234
color,response1,delta,1.3109417748637497,0.00022000000000000234
vague,response0,gamma,0.6110440362244844,0.00022000000000000234
vague,response0,delta,2.7112610288895667,0.00022000000000000234
vague,response1,gamma,0.732783391373232,0.00022000000000000234
vague,response1,delta,2.328001265414059,0.00022000000000000234
accidental_low,response0,gamma,0.43253785790875554,0.00022000000000000234
accidental_low,response0,delta,1.5079033910296857,0.00022000000000000234
accidental_low,response1,gamma,0.22999898996204138,0.00022000000000000234
accidental_low,response1,delta,3.2145429868251085,0.00022000000000000234
part,response0,gamma,0.7784885459113866,0.00022000000000000234
part,response0,delta,2.4684911826625466,0.00022000000000000234
part,response1,gamma,0.8800108740106225,0.00022000000000000234
part,response1,delta,3.693310369271785,0.00022000000000000234
accidental_high,response0,gamma,0.490292364731431,0.00022000000000000234
accidental_high,response0,delta,1.5879905666224658,0.00022000000000000234
accidental_high,response1,gamma,0.38214771542698145,0.00022000000000000234
accidental_high,response1,delta,1.7634316813200712,0.00022000000000000234
color,response0,gamma,0.42198903299868107,0.00026000000000000263
color,response0,delta,1.5835399273782969,0.00026000000000000263
color,response1,gamma,0.5848445456940681,0.00026000000000000263
color,response1,delta,1.2770965229719877,0.00026000000000000263
vague,response0,gamma,0.6110440362244844,0.00026000000000000263
vague,response0,delta,2.7112610288895667,0.00026000000000000263
vague,response1,gamma,0.732783391373232,0.00026000000000000263
vague,response1,delta,2.328001265414059,0.00026000000000000263
accidental_low,response0,gamma,0.43253785790875554,0.00026000000000000263
accidental_low,response0,delta,1.5079033910296857,0.00026000000000000263
accidental_low,response1,gamma,0.22999898996204138,0.00026000000000000263
accidental_low,response1,delta,3.2145429868251085,0.00026000000000000263
part,response0,gamma,0.7784885459113866,0.00026000000000000263
part,response0,delta,2.4684911826625466,0.00026000000000000263
part,response1,gamma,0.8800108740106225,0.00026000000000000263
part,response1,delta,3.693310369271785,0.00026000000000000263
accidental_high,response0,gamma,0.490292364731431,0.00026000000000000263
accidental_high,response0,delta,1.5879905666224658,0.00026000000000000263
accidental_high,response1,gamma,0.38214771542698145,0.00026000000000000263
accidental_high,response1,delta,1.7634316813200712,0.00026000000000000263
color,response0,gamma,0.42198903299868107,0.002240000000000023
color,response0,delta,1.5835399273782969,0.002240000000000023
color,response1,gamma,0.5848445456940681,0.002240000000000023
color,response1,delta,1.2770965229719877,0.002240000000000023
vague,response0,gamma,0.6110440362244844,0.002240000000000023
vague,response0,delta,2.7112610288895667,0.002240000000000023
vague,response1,gamma,0.732783391373232,0.002240000000000023
vague,response1,delta,2.328001265414059,0.002240000000000023
accidental_low,response0,gamma,0.43253785790875554,0.002240000000000023
accidental_low,response0,delta,1.5079033910296857,0.002240000000000023
accidental_low,response1,gamma,0.2133628933224827,0.002240000000000023
accidental_low,response1,delta,3.2145429868251085,0.002240000000000023
part,response0,gamma,0.7784885459113866,0.002240000000000023
part,response0,delta,2.4684911826625466,0.002240000000000023
part,response1,gamma,0.8800108740106225,0.002240000000000023
part,response1,delta,3.693310369271785,0.002240000000000023
accidental_high,response0,gamma,0.490292364731431,0.002240000000000023
accidental_high,response0,delta,1.5879905666224658,0.002240000000000023
accidental_high,response1,gamma,0.38214771542698145,0.002240000000000023
accidental_high,response1,delta,1.7634316813200712,0.002240000000000023
color,response0,gamma,0.42198903299868107,0.0010200000000000111
color,response0,delta,1.5835399273782969,0.0010200000000000111
color,response1,gamma,0.5848445456940681,0.0010200000000000111
color,response1,delta,1.2770965229719877,0.0010200000000000111
vague,response0,gamma,0.6110440362244844,0.0010200000000000111
vague,response0,delta,2.7112610288895667,0.0010200000000000111
vague,response1,gamma,0.732783391373232,0.0010200000000000111
vague,response1,delta,2.328001265414059,0.0010200000000000111
accidental_low,response0,gamma,0.43253785790875554,0.0010200000000000111
accidental_low,response0,delta,1.5079033910296857,0.0010200000000000111
accidental_low,response1,gamma,0.22250527772121131,0.0010200000000000111
accidental_low,response1,delta,3.2145429868251085,0.0010200000000000111
part,response0,gamma,0.7784885459113866,0.0010200000000000111
part,response0,delta,2.4684911826625466,0.0010200000000000111
part,response1,gamma,0.8800108740106225,0.0010200000000000111
part,response1,delta,3.693310369271785,0.0010200000000000111
accidental_high,response0,gamma,0.490292364731431,0.0010200000000000111
accidental_high,response0,delta,1.5879905666224658,0.0010200000000000111
accidental_high,response1,gamma,0.38214771542698145,0.0010200000000000111
accidental_high,response1,delta,1.7634316813200712,0.0010200000000000111
color,response0,gamma,0.42198903299868107,0.0009000000000000094
color,response0,delta,1.5835399273782969,0.0009000000000000094
color,response1,gamma,0.5848445456940681,0.0009000000000000094
color,response1,delta,1.2770965229719877,0.0009000000000000094
vague,response0,gamma,0.6110440362244844,0.0009000000000000094
vague,response0,delta,2.7112610288895667,0.0009000000000000094
vague,response1,gamma,0.732783391373232,0.0009000000000000094
vague,response1,delta,2.328001265414059,0.0009000000000000094
accidental_low,response0,gamma,0.43253785790875554,0.0009000000000000094
accidental_low,response0,delta,1.5079033910296857,0.0009000000000000094
accidental_low,response1,gamma,0.22250527772121131,0.0009000000000000094
accidental_low,response1,delta,3.2145429868251085,0.0009000000000000094
part,response0,gamma,0.7784885459113866,0.0009000000000000094
part,response0,delta,2.4684911826625466,0.0009000000000000094
part,response1,gamma,0.8800108740106225,0.0009000000000000094
part,response1,delta,3.8035316043533385,0.0009000000000000094
accidental_high,response0,gamma,0.490292364731431,0.0009000000000000094
accidental_high,response0,delta,1.5879905666224658,0.0009000000000000094
accidental_high,response1,gamma,0.38214771542698145,0.0009000000000000094
accidental_high,response1,delta,1.7634316813200712,0.0009000000000000094
color,response0,gamma,0.42198903299868107,0.00008000000000000086
color,response0,delta,1.5835399273782969,0.00008000000000000086
color,response1,gamma,0.5848445456940681,0.00008000000000000086
color,response1,delta,1.2770965229719877,0.00008000000000000086
vague,response0,gamma,0.6110440362244844,0.00008000000000000086
vague,response0,delta,2.7112610288895667,0.00008000000000000086
vague,response1,gamma,0.732783391373232,0.00008000000000000086
vague,response1,delta,2.328001265414059,0.00008000000000000086
accidental_low,response0,gamma,0.43253785790875554,0.00008000000000000086
accidental_low,response0,delta,1.5079033910296857,0.00008000000000000086
accidental_low,response1,gamma,0.22250527772121131,0.00008000000000000086
accidental_low,response1,delta,3.2145429868251085,0.00008000000000000086
part,response0,gamma,0.7784885459113866,0.00008000000000000086
part,response0,delta,2.4684911826625466,0.00008000000000000086
part,response1,gamma,0.8800108740106225,0.00008000000000000086
part,response1,delta,3.8035316043533385,0.00008000000000000086
accidental_high,response0,gamma,0.490292364731431,0.00008000000000000086
accidental_high,response0,delta,1.5879905666224658,0.00008000000000000086
accidental_high,response1,gamma,0.4126567402854562,0.00008000000000000086
accidental_high,response1,delta,1.7634316813200712,0.00008000000000000086
color,response0,gamma,0.42198903299868107,0.00020000000000000234
color,response0,delta,1.5884477295912802,0.00020000000000000234
color,response1,gamma,0.5848445456940681,0.00020000000000000234
color,response1,delta,1.2770965229719877,0.00020000000000000234
vague,response0,gamma,0.6110440362244844,0.00020000000000000234
vague,response0,delta,2.7112610288895667,0.00020000000000000234
vague,response1,gamma,0.732783391373232,0.00020000000000000234
vague,response1,delta,2.328001265414059,0.00020000000000000234
accidental_low,response0,gamma,0.43253785790875554,0.00020000000000000234
accidental_low,response0,delta,1.5079033910296857,0.00020000000000000234
accidental_low,response1,gamma,0.22250527772121131,0.00020000000000000234
accidental_low,response1,delta,3.2145429868251085,0.00020000000000000234
part,response0,gamma,0.7784885459113866,0.00020000000000000234
part,response0,delta,2.4684911826625466,0.00020000000000000234
part,response1,gamma,0.8800108740106225,0.00020000000000000234
part,response1,delta,3.8035316043533385,0.00020000000000000234
accidental_high,response0,gamma,0.490292364731431,0.00020000000000000234
accidental_high,response0,delta,1.5879905666224658,0.00020000000000000234
accidental_high,response1,gamma,0.4126567402854562,0.00020000000000000234
accidental_high,response1,delta,1.7634316813200712,0.00020000000000000234
color,response0,gamma,0.42198903299868107,0.00024000000000000245
color,response0,delta,1.5884477295912802,0.00024000000000000245
color,response1,gamma,0.5848445456940681,0.00024000000000000245
color,response1,delta,1.2770965229719877,0.00024000000000000245
vague,response0,gamma,0.6110440362244844,0.00024000000000000245
vague,response0,delta,2.0232857554219663,0.00024000000000000245
vague,response1,gamma,0.732783391373232,0.00024000000000000245
vague,response1,delta,2.328001265414059,0.00024000000000000245
accidental_low,response0,gamma,0.43253785790875554,0.00024000000000000245
accidental_low,response0,delta,1.5079033910296857,0.00024000000000000245
accidental_low,response1,gamma,0.22250527772121131,0.00024000000000000245
accidental_low,response1,delta,3.2145429868251085,0.00024000000000000245
part,response0,gamma,0.7784885459113866,0.00024000000000000245
part,response0,delta,2.4684911826625466,0.00024000000000000245
part,response1,gamma,0.8800108740106225,0.00024000000000000245
part,response1,delta,3.8035316043533385,0.00024000000000000245
accidental_high,response0,gamma,0.490292364731431,0.00024000000000000245
accidental_high,response0,delta,1.5879905666224658,0.00024000000000000245
accidental_high,response1,gamma,0.4126567402854562,0.00024000000000000245
accidental_high,response1,delta,1.7634316813200712,0.00024000000000000245
color,response0,gamma,0.42198903299868107,0.00008000000000000086
color,response0,delta,1.5884477295912802,0.00008000000000000086
color,response1,gamma,0.5848445456940681,0.00008000000000000086
color,response1,delta,1.2770965229719877,0.00008000000000000086
vague,response0,gamma,0.6157336803153157,0.00008000000000000086
vague,response0,delta,2.0232857554219663,0.00008000000000000086
vague,response1,gamma,0.732783391373232,0.00008000000000000086
vague,response1,delta,2.328001265414059,0.00008000000000000086
accidental_low,response0,gamma,0.43253785790875554,0.00008000000000000086
accidental_low,response0,delta,1.5079033910296857,0.00008000000000000086
accidental_low,response1,gamma,0.22250527772121131,0.00008000000000000086
accidental_low,response1,delta,3.2145429868251085,0.00008000000000000086
part,response0,gamma,0.7784885459113866,0.00008000000000000086
part,response0,delta,2.4684911826625466,0.00008000000000000086
part,response1,gamma,0.8800108740106225,0.00008000000000000086
part,response1,delta,3.8035316043533385,0.00008000000000000086
accidental_high,response0,gamma,0.490292364731431,0.00008000000000000086
accidental_high,response0,delta,1.5879905666224658,0.00008000000000000086
accidental_high,response1,gamma,0.4126567402854562,0.00008000000000000086
accidental_high,response1,delta,1.7634316813200712,0.00008000000000000086
color,response0,gamma,0.42198903299868107,0.001380000000000015
color,response0,delta,1.5884477295912802,0.001380000000000015
color,response1,gamma,0.5848445456940681,0.001380000000000015
color,response1,delta,1.2770965229719877,0.001380000000000015
vague,response0,gamma,0.6157336803153157,0.001380000000000015
vague,response0,delta,2.0232857554219663,0.001380000000000015
vague,response1,gamma,0.7277164470870048,0.001380000000000015
vague,response1,delta,2.328001265414059,0.001380000000000015
accidental_low,response0,gamma,0.43253785790875554,0.001380000000000015
accidental_low,response0,delta,1.5079033910296857,0.001380000000000015
accidental_low,response1,gamma,0.22250527772121131,0.001380000000000015
accidental_low,response1,delta,3.2145429868251085,0.001380000000000015
part,response0,gamma,0.7784885459113866,0.001380000000000015
part,response0,delta,2.4684911826625466,0.001380000000000015
part,response1,gamma,0.8800108740106225,0.001380000000000015
part,response1,delta,3.8035316043533385,0.001380000000000015
accidental_high,response0,gamma,0.490292364731431,0.001380000000000015
accidental_high,response0,delta,1.5879905666224658,0.001380000000000015
accidental_high,response1,gamma,0.4126567402854562,0.001380000000000015
accidental_high,response1,delta,1.7634316813200712,0.001380000000000015
color,response0,gamma,0.42198903299868107,0.00024000000000000245
color,response0,delta,1.5884477295912802,0.00024000000000000245
color,response1,gamma,0.5848445456940681,0.00024000000000000245
color,response1,delta,1.2770965229719877,0.00024000000000000245
vague,response0,gamma,0.6157336803153157,0.00024000000000000245
vague,response0,delta,2.0232857554219663,0.00024000000000000245
vague,response1,gamma,0.7277164470870048,0.00024000000000000245
vague,response1,delta,2.328001265414059,0.00024000000000000245
accidental_low,response0,gamma,0.43253785790875554,0.00024000000000000245
accidental_low,response0,delta,1.5079033910296857,0.00024000000000000245
accidental_low,response1,gamma,0.22250527772121131,0.00024000000000000245
accidental_low,response1,delta,3.2145429868251085,0.00024000000000000245
part,response0,gamma,0.7784885459113866,0.00024000000000000245
part,response0,delta,2.4684911826625466,0.00024000000000000245
part,response1,gamma,0.890468502882868,0.00024000000000000245
part,response1,delta,3.8035316043533385,0.00024000000000000245
accidental_high,response0,gamma,0.490292364731431,0.00024000000000000245
accidental_high,response0,delta,1.5879905666224658,0.00024000000000000245
accidental_high,response1,gamma,0.4126567402854562,0.00024000000000000245
accidental_high,response1,delta,1.7634316813200712,0.00024000000000000245
color,response0,gamma,0.42198903299868107,0.0006200000000000065
color,response0,delta,1.5884477295912802,0.0006200000000000065
color,response1,gamma,0.5848445456940681,0.0006200000000000065
color,response1,delta,1.2770965229719877,0.0006200000000000065
vague,response0,gamma,0.6157336803153157,0.0006200000000000065
vague,response0,delta,2.0232857554219663,0.0006200000000000065
vague,response1,gamma,0.7277164470870048,0.0006200000000000065
vague,response1,delta,2.328001265414059,0.0006200000000000065
accidental_low,response0,gamma,0.41197192179970443,0.0006200000000000065
accidental_low,response0,delta,1.5079033910296857,0.0006200000000000065
accidental_low,response1,gamma,0.22250527772121131,0.0006200000000000065
accidental_low,response1,delta,3.2145429868251085,0.0006200000000000065
part,response0,gamma,0.7784885459113866,0.0006200000000000065
part,response0,delta,2.4684911826625466,0.0006200000000000065
part,response1,gamma,0.890468502882868,0.0006200000000000065
part,response1,delta,3.8035316043533385,0.0006200000000000065
accidental_high,response0,gamma,0.490292364731431,0.0006200000000000065
accidental_high,response0,delta,1.5879905666224658,0.0006200000000000065
accidental_high,response1,gamma,0.4126567402854562,0.0006200000000000065
accidental_high,response1,delta,1.7634316813200712,0.0006200000000000065
color,response0,gamma,0.41935967886820436,0.00026000000000000263
color,response0,delta,1.5884477295912802,0.00026000000000000263
color,response1,gamma,0.5848445456940681,0.00026000000000000263
color,response1,delta,1.2770965229719877,0.00026000000000000263
